trial,block,block_trial,choice,reward,confidence,accurate,run
57,2,16,1,35.24,0.0,0,8
58,2,17,0,63.74,0.0,1,8
59,2,18,0,60.79,0.0,1,8
60,2,19,1,33.5,0.0,1,8
61,3,0,0,45.36,0.0,0,8
62,3,1,0,34.23,0.0,0,8
63,3,2,1,69.21,0.0,1,8
64,3,3,0,26.03,0.0,0,8
65,3,4,0,38.68,0.0,0,8
66,3,5,0,48.35,0.0,0,8
67,3,6,0,47.78,0.0,0,8
68,3,7,1,47.38,0.0,1,8
69,3,8,0,39.09,0.0,0,8
70,3,9,0,46.61,0.0,0,8
71,3,10,1,65.13,0.0,1,8
72,3,11,0,41.66,0.0,0,8
73,3,12,0,48.43,0.0,0,8
74,3,13,1,64.74,0.0,1,8
75,3,14,1,58.48,0.0,1,8
76,3,15,0,35.86,0.0,0,8
77,3,16,0,40.61,0.0,0,8
78,3,17,1,62.72,0.0,1,8
79,3,18,1,50.83,0.0,0,8
0,0,0,0,34.4,0.0,0,9
1,0,1,0,38.46,0.0,0,9
2,0,2,0,46.54,0.0,0,9
3,0,3,1,67.57,0.0,1,9
4,0,4,0,54.75,0.0,0,9
5,0,5,0,23.92,0.0,0,9
6,0,6,1,63.54,0.0,1,9
7,0,7,0,40.46,0.0,0,9
8,0,8,0,31.16,0.0,0,9
9,0,9,0,31.53,0.0,0,9
10,0,10,0,38.14,0.0,0,9
11,0,11,0,49.25,0.0,0,9
12,0,12,0,26.75,0.0,0,9
13,0,13,0,36.23,0.0,0,9
14,0,14,0,43.02,0.0,0,9
15,0,15,1,61.02,0.0,1,9
16,0,16,0,46.13,0.0,0,9
17,0,17,0,36.14,0.0,0,9
18,0,18,0,36.75,0.0,0,9
19,0,19,0,46.58,0.0,0,9
20,0,20,1,49.11,0.0,0,9
21,1,0,0,63.13,0.0,1,9
22,1,1,1,39.12,0.0,0,9
23,1,2,1,34.03,0.0,0,9
24,1,3,0,65.06,0.0,1,9
25,1,4,1,45.22,0.0,0,9
26,1,5,0,68.64,0.0,1,9
27,1,6,0,59.09,0.0,1,9
28,1,7,0,66.92,0.0,1,9
29,1,8,1,30.4,0.0,0,9
30,1,9,0,68.27,0.0,1,9
31,1,10,1,47.37,0.0,0,9
32,1,11,0,45.37,0.0,1,9
33,1,12,0,53.53,0.0,1,9
34,1,13,1,32.59,0.0,0,9
35,1,14,0,62.37,0.0,1,9
36,1,15,0,57.22,0.0,1,9
37,1,16,1,51.54,0.0,0,9
38,1,17,0,61.95,0.0,1,9
39,1,18,0,60.31,0.0,1,9
40,1,19,0,58.4,0.0,0,9
41,2,0,1,52.25,0.0,1,9
42,2,1,0,32.09,0.0,0,9
43,2,2,0,26.27,0.0,0,9
44,2,3,1,70.64,0.0,1,9
45,2,4,0,42.32,0.0,0,9
46,2,5,1,49.34,0.0,1,9
47,2,6,0,34.69,0.0,0,9
48,2,7,0,29.61,0.0,0,9
49,2,8,1,65.8,0.0,1,9
50,2,9,1,52.82,0.0,1,9
51,2,10,0,61.96,0.0,0,9
52,2,11,1,61.14,0.0,1,9
53,2,12,0,20.15,0.0,0,9
54,2,13,0,35.54,0.0,0,9
55,2,14,0,41.47,0.0,0,9
56,2,15,0,30.18,0.0,0,9
57,2,16,0,26.22,0.0,0,9
58,2,17,1,59.55,0.0,1,9
59,2,18,1,61.63,0.0,1,9
60,2,19,0,48.34,0.0,1,9
61,3,0,0,52.58,0.0,1,9
62,3,1,0,48.78,0.0,1,9
63,3,2,0,66.2,0.0,1,9
64,3,3,0,56.5,0.0,1,9
65,3,4,1,21.68,0.0,0,9
66,3,5,0,53.05,0.0,1,9
67,3,6,1,42.82,0.0,0,9
68,3,7,1,26.63,0.0,0,9
69,3,8,0,56.67,0.0,1,9
70,3,9,1,42.13,0.0,0,9
71,3,10,0,50.96,0.0,1,9
72,3,11,0,55.68,0.0,1,9
73,3,12,1,27.78,0.0,0,9
74,3,13,0,54.92,0.0,1,9
75,3,14,0,69.2,0.0,1,9
76,3,15,0,60.44,0.0,1,9
77,3,16,0,46.41,0.0,1,9
78,3,17,1,38.75,0.0,0,9
79,3,18,0,73.2,0.0,0,9
