trial,mean0,mean1,reward0,reward1,choice,reward,run
0,40.0,36.0,44.0,41.0,0,44.0,211
1,40.0,36.0,52.0,34.0,0,52.0,211
2,40.0,36.0,44.0,38.0,1,38.0,211
3,40.0,36.0,47.0,45.0,0,47.0,211
4,40.0,36.0,37.0,29.0,1,29.0,211
0,40.0,60.0,36.0,53.0,0,36.0,212
1,40.0,60.0,32.0,60.0,1,60.0,212
2,40.0,60.0,53.0,68.0,0,53.0,212
3,40.0,60.0,40.0,66.0,1,66.0,212
4,40.0,60.0,26.0,51.0,0,26.0,212
5,40.0,60.0,47.0,67.0,0,47.0,212
6,40.0,60.0,43.0,81.0,1,81.0,212
7,40.0,60.0,55.0,47.0,0,55.0,212
8,40.0,60.0,27.0,54.0,0,27.0,212
9,40.0,60.0,50.0,68.0,0,50.0,212
0,60.0,56.0,57.0,62.0,1,62.0,213
1,60.0,56.0,60.0,60.0,0,60.0,213
2,60.0,56.0,61.0,57.0,0,61.0,213
3,60.0,56.0,51.0,46.0,1,46.0,213
4,60.0,56.0,63.0,68.0,0,63.0,213
0,48.0,60.0,42.0,55.0,1,55.0,214
1,48.0,60.0,58.0,57.0,1,57.0,214
2,48.0,60.0,46.0,59.0,0,46.0,214
3,48.0,60.0,35.0,53.0,1,53.0,214
4,48.0,60.0,41.0,66.0,0,41.0,214
0,70.0,40.0,81.0,46.0,1,46.0,215
1,70.0,40.0,81.0,32.0,1,32.0,215
2,70.0,40.0,63.0,40.0,0,63.0,215
3,70.0,40.0,66.0,43.0,0,66.0,215
4,70.0,40.0,63.0,53.0,0,63.0,215
5,70.0,40.0,61.0,39.0,1,39.0,215
6,70.0,40.0,68.0,26.0,1,26.0,215
7,70.0,40.0,79.0,30.0,0,79.0,215
8,70.0,40.0,69.0,40.0,1,40.0,215
9,70.0,40.0,70.0,36.0,1,36.0,215
0,40.0,60.0,44.0,65.0,1,65.0,216
1,40.0,60.0,42.0,61.0,1,61.0,216
2,40.0,60.0,36.0,51.0,0,36.0,216
3,40.0,60.0,29.0,60.0,0,29.0,216
4,40.0,60.0,37.0,57.0,1,57.0,216
5,40.0,60.0,31.0,63.0,1,63.0,216
6,40.0,60.0,33.0,69.0,0,33.0,216
7,40.0,60.0,38.0,74.0,1,74.0,216
8,40.0,60.0,45.0,55.0,1,55.0,216
9,40.0,60.0,25.0,65.0,1,65.0,216
0,52.0,40.0,53.0,45.0,1,45.0,217
1,52.0,40.0,38.0,32.0,1,32.0,217
2,52.0,40.0,55.0,46.0,1,46.0,217
3,52.0,40.0,56.0,47.0,0,56.0,217
4,52.0,40.0,60.0,37.0,0,60.0,217
5,52.0,40.0,47.0,24.0,0,47.0,217
6,52.0,40.0,54.0,45.0,0,54.0,217
7,52.0,40.0,47.0,46.0,1,46.0,217
8,52.0,40.0,49.0,37.0,0,49.0,217
9,52.0,40.0,41.0,28.0,1,28.0,217
0,10.0,40.0,5.0,36.0,1,36.0,218
1,10.0,40.0,23.0,57.0,0,23.0,218
2,10.0,40.0,17.0,36.0,0,17.0,218
3,10.0,40.0,14.0,49.0,1,49.0,218
4,10.0,40.0,-3.0,31.0,0,-3.0,218
5,10.0,40.0,1.0,39.0,1,39.0,218
6,10.0,40.0,-6.0,42.0,0,-6.0,218
7,10.0,40.0,-7.0,37.0,1,37.0,218
8,10.0,40.0,-5.0,41.0,0,-5.0,218
9,10.0,40.0,18.0,38.0,1,38.0,218
0,40.0,10.0,45.0,14.0,1,14.0,219
1,40.0,10.0,51.0,11.0,0,51.0,219
2,40.0,10.0,29.0,3.0,1,3.0,219
3,40.0,10.0,48.0,-12.0,0,48.0,219
4,40.0,10.0,42.0,-0.0,0,42.0,219
5,40.0,10.0,29.0,24.0,1,24.0,219
6,40.0,10.0,36.0,10.0,1,10.0,219
7,40.0,10.0,42.0,9.0,1,9.0,219
8,40.0,10.0,36.0,10.0,0,36.0,219
9,40.0,10.0,62.0,-7.0,0,62.0,219
0,48.0,60.0,50.0,69.0,1,69.0,220
1,48.0,60.0,45.0,67.0,0,45.0,220
2,48.0,60.0,38.0,61.0,1,61.0,220
3,48.0,60.0,40.0,60.0,0,40.0,220
4,48.0,60.0,67.0,74.0,1,74.0,220
5,48.0,60.0,56.0,44.0,0,56.0,220
6,48.0,60.0,57.0,55.0,0,57.0,220
7,48.0,60.0,38.0,75.0,1,75.0,220
8,48.0,60.0,58.0,54.0,0,58.0,220
9,48.0,60.0,56.0,57.0,1,57.0,220
0,48.0,40.0,37.0,57.0,0,37.0,221
1,48.0,40.0,49.0,39.0,1,39.0,221
2,48.0,40.0,40.0,47.0,1,47.0,221
3,48.0,40.0,53.0,42.0,1,42.0,221
4,48.0,40.0,40.0,41.0,0,40.0,221
0,60.0,68.0,67.0,58.0,0,67.0,222
1,60.0,68.0,57.0,57.0,1,57.0,222
2,60.0,68.0,56.0,73.0,1,73.0,222
3,60.0,68.0,61.0,70.0,0,61.0,222
4,60.0,68.0,72.0,78.0,0,72.0,222
0,32.0,40.0,32.0,28.0,0,32.0,223
1,32.0,40.0,30.0,33.0,0,30.0,223
2,32.0,40.0,29.0,35.0,1,35.0,223
3,32.0,40.0,18.0,36.0,1,36.0,223
4,32.0,40.0,27.0,45.0,0,27.0,223
0,40.0,32.0,28.0,30.0,0,28.0,224
1,40.0,32.0,37.0,25.0,1,25.0,224
2,40.0,32.0,47.0,28.0,1,28.0,224
3,40.0,32.0,35.0,29.0,1,29.0,224
4,40.0,32.0,45.0,20.0,0,45.0,224
0,68.0,60.0,59.0,71.0,0,59.0,225
1,68.0,60.0,78.0,63.0,0,78.0,225
2,68.0,60.0,64.0,57.0,1,57.0,225
3,68.0,60.0,70.0,56.0,0,70.0,225
4,68.0,60.0,69.0,52.0,0,69.0,225
5,68.0,60.0,74.0,54.0,1,54.0,225
6,68.0,60.0,66.0,45.0,1,45.0,225
7,68.0,60.0,67.0,56.0,1,56.0,225
8,68.0,60.0,54.0,49.0,1,49.0,225
9,68.0,60.0,73.0,53.0,1,53.0,225
0,30.0,60.0,20.0,66.0,1,66.0,226
1,30.0,60.0,27.0,69.0,0,27.0,226
2,30.0,60.0,13.0,55.0,0,13.0,226
3,30.0,60.0,29.0,72.0,0,29.0,226
4,30.0,60.0,36.0,65.0,1,65.0,226
5,30.0,60.0,17.0,61.0,1,61.0,226
6,30.0,60.0,26.0,65.0,0,26.0,226
7,30.0,60.0,13.0,66.0,1,66.0,226
8,30.0,60.0,26.0,51.0,1,51.0,226
9,30.0,60.0,35.0,64.0,0,35.0,226
0,90.0,60.0,80.0,55.0,1,55.0,227
1,90.0,60.0,90.0,58.0,0,90.0,227
2,90.0,60.0,83.0,64.0,0,83.0,227
3,90.0,60.0,98.0,52.0,1,52.0,227
4,90.0,60.0,94.0,54.0,1,54.0,227
5,90.0,60.0,88.0,63.0,0,88.0,227
6,90.0,60.0,86.0,62.0,0,86.0,227
7,90.0,60.0,77.0,65.0,0,77.0,227
8,90.0,60.0,88.0,61.0,1,61.0,227
9,90.0,60.0,95.0,61.0,0,95.0,227
0,48.0,60.0,40.0,72.0,0,40.0,228
1,48.0,60.0,37.0,52.0,1,52.0,228
2,48.0,60.0,51.0,45.0,1,45.0,228
3,48.0,60.0,31.0,71.0,1,71.0,228
4,48.0,60.0,58.0,55.0,0,58.0,228
5,48.0,60.0,38.0,56.0,0,38.0,228
6,48.0,60.0,53.0,74.0,0,53.0,228
7,48.0,60.0,38.0,66.0,0,38.0,228
8,48.0,60.0,44.0,48.0,1,48.0,228
9,48.0,60.0,49.0,54.0,1,54.0,228
0,40.0,60.0,38.0,58.0,0,38.0,229
1,40.0,60.0,43.0,55.0,0,43.0,229
2,40.0,60.0,39.0,60.0,1,60.0,229
3,40.0,60.0,30.0,61.0,1,61.0,229
4,40.0,60.0,26.0,52.0,0,26.0,229
5,40.0,60.0,38.0,42.0,0,38.0,229
6,40.0,60.0,40.0,49.0,1,49.0,229
7,40.0,60.0,42.0,56.0,1,56.0,229
8,40.0,60.0,39.0,61.0,1,61.0,229
9,40.0,60.0,43.0,53.0,0,43.0,229
0,60.0,40.0,52.0,45.0,0,52.0,230
1,60.0,40.0,57.0,27.0,0,57.0,230
2,60.0,40.0,52.0,38.0,1,38.0,230
3,60.0,40.0,71.0,46.0,0,71.0,230
4,60.0,40.0,52.0,53.0,1,53.0,230
0,60.0,68.0,52.0,60.0,0,52.0,231
1,60.0,68.0,54.0,77.0,1,77.0,231
2,60.0,68.0,74.0,69.0,1,69.0,231
3,60.0,68.0,63.0,61.0,0,63.0,231
4,60.0,68.0,76.0,78.0,0,76.0,231
0,60.0,56.0,62.0,54.0,0,62.0,232
1,60.0,56.0,64.0,56.0,0,64.0,232
2,60.0,56.0,51.0,50.0,1,50.0,232
3,60.0,56.0,66.0,60.0,0,66.0,232
4,60.0,56.0,60.0,67.0,1,67.0,232
0,60.0,68.0,67.0,62.0,0,67.0,233
1,60.0,68.0,53.0,65.0,1,65.0,233
2,60.0,68.0,66.0,84.0,0,66.0,233
3,60.0,68.0,47.0,72.0,1,72.0,233
4,60.0,68.0,76.0,61.0,0,76.0,233
5,60.0,68.0,63.0,74.0,0,63.0,233
6,60.0,68.0,70.0,72.0,0,70.0,233
7,60.0,68.0,56.0,51.0,0,56.0,233
8,60.0,68.0,67.0,75.0,0,67.0,233
9,60.0,68.0,64.0,89.0,1,89.0,233
0,60.0,56.0,59.0,53.0,0,59.0,234
1,60.0,56.0,57.0,65.0,1,65.0,234
2,60.0,56.0,50.0,68.0,0,50.0,234
3,60.0,56.0,58.0,60.0,1,60.0,234
4,60.0,56.0,57.0,58.0,1,58.0,234
5,60.0,56.0,65.0,64.0,0,65.0,234
6,60.0,56.0,71.0,56.0,0,71.0,234
7,60.0,56.0,46.0,45.0,0,46.0,234
8,60.0,56.0,51.0,57.0,0,51.0,234
9,60.0,56.0,69.0,62.0,1,62.0,234
0,44.0,40.0,43.0,33.0,1,33.0,235
1,44.0,40.0,52.0,44.0,1,44.0,235
2,44.0,40.0,34.0,31.0,0,34.0,235
3,44.0,40.0,56.0,33.0,1,33.0,235
4,44.0,40.0,38.0,30.0,0,38.0,235
0,40.0,44.0,38.0,40.0,0,38.0,236
1,40.0,44.0,37.0,41.0,1,41.0,236
2,40.0,44.0,43.0,28.0,1,28.0,236
3,40.0,44.0,22.0,62.0,0,22.0,236
4,40.0,44.0,49.0,38.0,0,49.0,236
0,56.0,60.0,70.0,56.0,1,56.0,237
1,56.0,60.0,67.0,59.0,1,59.0,237
2,56.0,60.0,62.0,56.0,0,62.0,237
3,56.0,60.0,67.0,62.0,0,67.0,237
4,56.0,60.0,67.0,62.0,0,67.0,237
5,56.0,60.0,56.0,66.0,0,56.0,237
6,56.0,60.0,54.0,53.0,0,54.0,237
7,56.0,60.0,61.0,54.0,0,61.0,237
8,56.0,60.0,36.0,62.0,0,36.0,237
9,56.0,60.0,53.0,51.0,0,53.0,237
0,28.0,40.0,34.0,46.0,1,46.0,238
1,28.0,40.0,32.0,37.0,1,37.0,238
2,28.0,40.0,20.0,35.0,0,20.0,238
3,28.0,40.0,24.0,33.0,0,24.0,238
4,28.0,40.0,26.0,51.0,1,51.0,238
0,20.0,40.0,28.0,31.0,1,31.0,239
1,20.0,40.0,9.0,34.0,1,34.0,239
2,20.0,40.0,21.0,37.0,0,21.0,239
3,20.0,40.0,14.0,33.0,1,33.0,239
4,20.0,40.0,26.0,27.0,1,27.0,239
0,80.0,60.0,85.0,53.0,1,53.0,240
1,80.0,60.0,74.0,57.0,1,57.0,240
2,80.0,60.0,71.0,53.0,0,71.0,240
3,80.0,60.0,79.0,69.0,0,79.0,240
4,80.0,60.0,77.0,61.0,0,77.0,240
5,80.0,60.0,81.0,54.0,1,54.0,240
6,80.0,60.0,77.0,65.0,1,65.0,240
7,80.0,60.0,69.0,54.0,0,69.0,240
8,80.0,60.0,84.0,56.0,0,84.0,240
9,80.0,60.0,92.0,57.0,1,57.0,240
0,40.0,32.0,38.0,40.0,0,38.0,241
1,40.0,32.0,39.0,20.0,0,39.0,241
2,40.0,32.0,36.0,24.0,0,36.0,241
3,40.0,32.0,35.0,39.0,1,39.0,241
4,40.0,32.0,37.0,22.0,1,22.0,241
5,40.0,32.0,48.0,32.0,1,32.0,241
6,40.0,32.0,30.0,31.0,1,31.0,241
7,40.0,32.0,46.0,27.0,0,46.0,241
8,40.0,32.0,42.0,19.0,0,42.0,241
9,40.0,32.0,41.0,32.0,0,41.0,241
0,60.0,68.0,52.0,56.0,0,52.0,242
1,60.0,68.0,76.0,70.0,1,70.0,242
2,60.0,68.0,47.0,69.0,1,69.0,242
3,60.0,68.0,65.0,66.0,0,65.0,242
4,60.0,68.0,68.0,61.0,1,61.0,242
0,60.0,30.0,68.0,30.0,1,30.0,243
1,60.0,30.0,63.0,30.0,0,63.0,243
2,60.0,30.0,54.0,38.0,1,38.0,243
3,60.0,30.0,59.0,44.0,0,59.0,243
4,60.0,30.0,71.0,26.0,0,71.0,243
5,60.0,30.0,62.0,12.0,1,12.0,243
6,60.0,30.0,63.0,33.0,0,63.0,243
7,60.0,30.0,73.0,29.0,0,73.0,243
8,60.0,30.0,56.0,27.0,1,27.0,243
9,60.0,30.0,69.0,22.0,0,69.0,243
0,56.0,60.0,59.0,76.0,0,59.0,244
1,56.0,60.0,58.0,57.0,1,57.0,244
2,56.0,60.0,55.0,64.0,1,64.0,244
3,56.0,60.0,51.0,81.0,0,51.0,244
4,56.0,60.0,66.0,63.0,0,66.0,244
5,56.0,60.0,41.0,50.0,0,41.0,244
6,56.0,60.0,49.0,54.0,1,54.0,244
7,56.0,60.0,45.0,64.0,1,64.0,244
8,56.0,60.0,41.0,61.0,0,41.0,244
9,56.0,60.0,61.0,54.0,1,54.0,244
0,80.0,60.0,75.0,70.0,1,70.0,245
1,80.0,60.0,78.0,72.0,1,72.0,245
2,80.0,60.0,88.0,50.0,1,50.0,245
3,80.0,60.0,85.0,52.0,0,85.0,245
4,80.0,60.0,77.0,70.0,0,77.0,245
0,32.0,40.0,20.0,37.0,0,20.0,246
1,32.0,40.0,27.0,33.0,0,27.0,246
2,32.0,40.0,42.0,30.0,1,30.0,246
3,32.0,40.0,29.0,40.0,1,40.0,246
4,32.0,40.0,20.0,37.0,0,20.0,246
5,32.0,40.0,39.0,51.0,0,39.0,246
6,32.0,40.0,46.0,39.0,0,46.0,246
7,32.0,40.0,20.0,43.0,0,20.0,246
8,32.0,40.0,10.0,46.0,1,46.0,246
9,32.0,40.0,38.0,35.0,0,38.0,246
0,40.0,52.0,41.0,37.0,0,41.0,247
1,40.0,52.0,46.0,56.0,1,56.0,247
2,40.0,52.0,46.0,66.0,1,66.0,247
3,40.0,52.0,43.0,53.0,0,43.0,247
4,40.0,52.0,47.0,45.0,0,47.0,247
0,40.0,60.0,50.0,63.0,1,63.0,248
1,40.0,60.0,33.0,63.0,1,63.0,248
2,40.0,60.0,30.0,60.0,0,30.0,248
3,40.0,60.0,44.0,59.0,0,44.0,248
4,40.0,60.0,32.0,57.0,1,57.0,248
0,60.0,40.0,59.0,39.0,1,39.0,249
1,60.0,40.0,64.0,49.0,0,64.0,249
2,60.0,40.0,70.0,33.0,1,33.0,249
3,60.0,40.0,55.0,40.0,1,40.0,249
4,60.0,40.0,47.0,46.0,0,47.0,249
5,60.0,40.0,59.0,46.0,0,59.0,249
6,60.0,40.0,43.0,34.0,0,43.0,249
7,60.0,40.0,57.0,42.0,0,57.0,249
8,60.0,40.0,56.0,35.0,0,56.0,249
9,60.0,40.0,62.0,28.0,0,62.0,249
0,36.0,40.0,33.0,42.0,0,33.0,250
1,36.0,40.0,39.0,48.0,1,48.0,250
2,36.0,40.0,35.0,40.0,0,35.0,250
3,36.0,40.0,24.0,40.0,0,24.0,250
4,36.0,40.0,45.0,35.0,0,45.0,250
0,60.0,40.0,68.0,37.0,1,37.0,251
1,60.0,40.0,61.0,43.0,0,61.0,251
2,60.0,40.0,60.0,40.0,0,60.0,251
3,60.0,40.0,60.0,38.0,1,38.0,251
4,60.0,40.0,54.0,47.0,0,54.0,251
0,60.0,52.0,61.0,55.0,0,61.0,252
1,60.0,52.0,35.0,56.0,1,56.0,252
2,60.0,52.0,73.0,58.0,0,73.0,252
3,60.0,52.0,56.0,47.0,1,47.0,252
4,60.0,52.0,60.0,45.0,1,45.0,252
5,60.0,52.0,63.0,68.0,0,63.0,252
6,60.0,52.0,56.0,63.0,1,63.0,252
7,60.0,52.0,59.0,53.0,0,59.0,252
8,60.0,52.0,60.0,46.0,1,46.0,252
9,60.0,52.0,56.0,43.0,1,43.0,252
0,68.0,60.0,73.0,66.0,1,66.0,253
1,68.0,60.0,78.0,49.0,0,78.0,253
2,68.0,60.0,61.0,70.0,0,61.0,253
3,68.0,60.0,60.0,50.0,0,60.0,253
4,68.0,60.0,68.0,72.0,1,72.0,253
5,68.0,60.0,67.0,63.0,1,63.0,253
6,68.0,60.0,56.0,67.0,0,56.0,253
7,68.0,60.0,67.0,56.0,0,67.0,253
8,68.0,60.0,59.0,61.0,1,61.0,253
9,68.0,60.0,63.0,65.0,1,65.0,253
0,40.0,70.0,24.0,73.0,1,73.0,254
1,40.0,70.0,48.0,77.0,0,48.0,254
2,40.0,70.0,55.0,75.0,0,55.0,254
3,40.0,70.0,32.0,72.0,0,32.0,254
4,40.0,70.0,49.0,78.0,0,49.0,254
0,60.0,72.0,65.0,68.0,1,68.0,255
1,60.0,72.0,64.0,68.0,0,64.0,255
2,60.0,72.0,69.0,61.0,0,69.0,255
3,60.0,72.0,69.0,60.0,1,60.0,255
4,60.0,72.0,75.0,67.0,1,67.0,255
0,44.0,40.0,35.0,43.0,1,43.0,256
1,44.0,40.0,51.0,39.0,1,39.0,256
2,44.0,40.0,44.0,41.0,0,44.0,256
3,44.0,40.0,44.0,58.0,0,44.0,256
4,44.0,40.0,47.0,41.0,0,47.0,256
5,44.0,40.0,51.0,40.0,0,51.0,256
6,44.0,40.0,38.0,43.0,0,38.0,256
7,44.0,40.0,51.0,34.0,1,34.0,256
8,44.0,40.0,59.0,52.0,1,52.0,256
9,44.0,40.0,55.0,35.0,1,35.0,256
0,52.0,40.0,45.0,33.0,1,33.0,257
1,52.0,40.0,63.0,39.0,0,63.0,257
2,52.0,40.0,58.0,34.0,0,58.0,257
3,52.0,40.0,45.0,44.0,0,45.0,257
4,52.0,40.0,61.0,47.0,0,61.0,257
0,52.0,40.0,56.0,30.0,1,30.0,258
1,52.0,40.0,49.0,45.0,0,49.0,258
2,52.0,40.0,60.0,39.0,1,39.0,258
3,52.0,40.0,63.0,25.0,1,25.0,258
4,52.0,40.0,53.0,36.0,0,53.0,258
5,52.0,40.0,37.0,34.0,0,37.0,258
6,52.0,40.0,53.0,48.0,1,48.0,258
7,52.0,40.0,44.0,36.0,0,44.0,258
8,52.0,40.0,51.0,43.0,1,43.0,258
9,52.0,40.0,56.0,39.0,1,39.0,258
0,64.0,60.0,52.0,70.0,0,52.0,259
1,64.0,60.0,58.0,58.0,1,58.0,259
2,64.0,60.0,66.0,59.0,0,66.0,259
3,64.0,60.0,68.0,67.0,0,68.0,259
4,64.0,60.0,64.0,68.0,1,68.0,259
0,40.0,20.0,33.0,23.0,0,33.0,260
1,40.0,20.0,50.0,21.0,0,50.0,260
2,40.0,20.0,40.0,-1.0,1,-1.0,260
3,40.0,20.0,49.0,17.0,0,49.0,260
4,40.0,20.0,34.0,19.0,1,19.0,260
0,52.0,60.0,64.0,60.0,1,60.0,261
1,52.0,60.0,62.0,53.0,0,62.0,261
2,52.0,60.0,52.0,63.0,0,52.0,261
3,52.0,60.0,49.0,65.0,1,65.0,261
4,52.0,60.0,48.0,63.0,1,63.0,261
5,52.0,60.0,41.0,61.0,0,41.0,261
6,52.0,60.0,63.0,60.0,1,60.0,261
7,52.0,60.0,56.0,47.0,0,56.0,261
8,52.0,60.0,64.0,56.0,0,64.0,261
9,52.0,60.0,47.0,58.0,1,58.0,261
0,10.0,40.0,18.0,52.0,1,52.0,262
1,10.0,40.0,4.0,49.0,0,4.0,262
2,10.0,40.0,5.0,36.0,1,36.0,262
3,10.0,40.0,3.0,41.0,1,41.0,262
4,10.0,40.0,19.0,28.0,0,19.0,262
0,40.0,70.0,38.0,71.0,1,71.0,263
1,40.0,70.0,34.0,75.0,1,75.0,263
2,40.0,70.0,33.0,82.0,0,33.0,263
3,40.0,70.0,43.0,76.0,1,76.0,263
4,40.0,70.0,50.0,60.0,1,60.0,263
5,40.0,70.0,47.0,69.0,1,69.0,263
6,40.0,70.0,44.0,83.0,0,44.0,263
7,40.0,70.0,33.0,84.0,0,33.0,263
8,40.0,70.0,20.0,73.0,1,73.0,263
9,40.0,70.0,44.0,61.0,1,61.0,263
0,32.0,40.0,23.0,46.0,1,46.0,264
1,32.0,40.0,21.0,27.0,1,27.0,264
2,32.0,40.0,50.0,29.0,0,50.0,264
3,32.0,40.0,25.0,30.0,0,25.0,264
4,32.0,40.0,42.0,40.0,1,40.0,264
0,48.0,60.0,59.0,60.0,1,60.0,265
1,48.0,60.0,50.0,66.0,1,66.0,265
2,48.0,60.0,48.0,55.0,0,48.0,265
3,48.0,60.0,66.0,64.0,0,66.0,265
4,48.0,60.0,31.0,62.0,0,31.0,265
0,52.0,60.0,45.0,57.0,1,57.0,266
1,52.0,60.0,52.0,59.0,1,59.0,266
2,52.0,60.0,58.0,61.0,1,61.0,266
3,52.0,60.0,74.0,62.0,0,74.0,266
4,52.0,60.0,52.0,39.0,0,52.0,266
5,52.0,60.0,46.0,63.0,0,46.0,266
6,52.0,60.0,58.0,62.0,0,58.0,266
7,52.0,60.0,34.0,54.0,1,54.0,266
8,52.0,60.0,37.0,56.0,0,37.0,266
9,52.0,60.0,45.0,72.0,0,45.0,266
0,40.0,60.0,39.0,62.0,0,39.0,267
1,40.0,60.0,34.0,62.0,0,34.0,267
2,40.0,60.0,24.0,72.0,0,24.0,267
3,40.0,60.0,32.0,63.0,1,63.0,267
4,40.0,60.0,48.0,61.0,0,48.0,267
0,44.0,40.0,54.0,44.0,1,44.0,268
1,44.0,40.0,43.0,35.0,1,35.0,268
2,44.0,40.0,44.0,36.0,0,44.0,268
3,44.0,40.0,43.0,29.0,0,43.0,268
4,44.0,40.0,40.0,40.0,1,40.0,268
0,68.0,60.0,67.0,60.0,0,67.0,269
1,68.0,60.0,80.0,58.0,0,80.0,269
2,68.0,60.0,74.0,67.0,1,67.0,269
3,68.0,60.0,58.0,65.0,0,58.0,269
4,68.0,60.0,87.0,56.0,0,87.0,269
5,68.0,60.0,79.0,82.0,1,82.0,269
6,68.0,60.0,85.0,62.0,1,62.0,269
7,68.0,60.0,70.0,55.0,1,55.0,269
8,68.0,60.0,70.0,77.0,0,70.0,269
9,68.0,60.0,70.0,52.0,1,52.0,269
0,32.0,40.0,26.0,43.0,1,43.0,270
1,32.0,40.0,33.0,36.0,1,36.0,270
2,32.0,40.0,21.0,38.0,0,21.0,270
3,32.0,40.0,42.0,28.0,0,42.0,270
4,32.0,40.0,24.0,42.0,1,42.0,270
0,48.0,60.0,44.0,51.0,1,51.0,271
1,48.0,60.0,56.0,63.0,0,56.0,271
2,48.0,60.0,57.0,55.0,0,57.0,271
3,48.0,60.0,56.0,64.0,1,64.0,271
4,48.0,60.0,42.0,54.0,0,42.0,271
5,48.0,60.0,50.0,52.0,0,50.0,271
6,48.0,60.0,63.0,55.0,0,63.0,271
7,48.0,60.0,51.0,64.0,1,64.0,271
8,48.0,60.0,52.0,65.0,0,52.0,271
9,48.0,60.0,38.0,58.0,1,58.0,271
0,60.0,90.0,45.0,101.0,1,101.0,272
1,60.0,90.0,64.0,99.0,1,99.0,272
2,60.0,90.0,58.0,92.0,1,92.0,272
3,60.0,90.0,56.0,88.0,0,56.0,272
4,60.0,90.0,56.0,100.0,1,100.0,272
5,60.0,90.0,67.0,100.0,1,100.0,272
6,60.0,90.0,62.0,78.0,1,78.0,272
7,60.0,90.0,50.0,80.0,1,80.0,272
8,60.0,90.0,69.0,86.0,1,86.0,272
9,60.0,90.0,49.0,89.0,1,89.0,272
0,40.0,52.0,30.0,40.0,1,40.0,273
1,40.0,52.0,38.0,52.0,1,52.0,273
2,40.0,52.0,41.0,54.0,1,54.0,273
3,40.0,52.0,43.0,51.0,0,43.0,273
4,40.0,52.0,36.0,55.0,0,36.0,273
0,10.0,40.0,1.0,36.0,0,1.0,274
1,10.0,40.0,7.0,32.0,1,32.0,274
2,10.0,40.0,10.0,31.0,1,31.0,274
3,10.0,40.0,22.0,36.0,0,22.0,274
4,10.0,40.0,18.0,31.0,0,18.0,274
5,10.0,40.0,15.0,21.0,0,15.0,274
6,10.0,40.0,17.0,65.0,1,65.0,274
7,10.0,40.0,21.0,43.0,0,21.0,274
8,10.0,40.0,11.0,51.0,0,11.0,274
9,10.0,40.0,16.0,25.0,1,25.0,274
0,40.0,36.0,35.0,44.0,0,35.0,275
1,40.0,36.0,45.0,44.0,1,44.0,275
2,40.0,36.0,49.0,43.0,0,49.0,275
3,40.0,36.0,42.0,36.0,1,36.0,275
4,40.0,36.0,38.0,42.0,1,42.0,275
0,60.0,40.0,74.0,46.0,1,46.0,276
1,60.0,40.0,57.0,45.0,1,45.0,276
2,60.0,40.0,59.0,53.0,0,59.0,276
3,60.0,40.0,57.0,47.0,0,57.0,276
4,60.0,40.0,60.0,50.0,0,60.0,276
5,60.0,40.0,61.0,38.0,0,61.0,276
6,60.0,40.0,66.0,24.0,0,66.0,276
7,60.0,40.0,53.0,30.0,0,53.0,276
8,60.0,40.0,46.0,42.0,1,42.0,276
9,60.0,40.0,61.0,51.0,0,61.0,276
0,40.0,20.0,42.0,16.0,1,16.0,277
1,40.0,20.0,30.0,23.0,0,30.0,277
2,40.0,20.0,31.0,29.0,0,31.0,277
3,40.0,20.0,30.0,23.0,0,30.0,277
4,40.0,20.0,37.0,16.0,0,37.0,277
5,40.0,20.0,49.0,28.0,1,28.0,277
6,40.0,20.0,40.0,20.0,1,20.0,277
7,40.0,20.0,39.0,37.0,1,37.0,277
8,40.0,20.0,57.0,26.0,1,26.0,277
9,40.0,20.0,35.0,11.0,1,11.0,277
0,40.0,32.0,26.0,41.0,1,41.0,278
1,40.0,32.0,48.0,27.0,1,27.0,278
2,40.0,32.0,33.0,55.0,0,33.0,278
3,40.0,32.0,40.0,27.0,0,40.0,278
4,40.0,32.0,48.0,33.0,0,48.0,278
0,36.0,40.0,34.0,44.0,1,44.0,279
1,36.0,40.0,21.0,38.0,1,38.0,279
2,36.0,40.0,38.0,47.0,0,38.0,279
3,36.0,40.0,32.0,45.0,0,32.0,279
4,36.0,40.0,23.0,37.0,1,37.0,279
5,36.0,40.0,30.0,42.0,0,30.0,279
6,36.0,40.0,36.0,46.0,1,46.0,279
7,36.0,40.0,39.0,37.0,1,37.0,279
8,36.0,40.0,42.0,52.0,1,52.0,279
9,36.0,40.0,45.0,38.0,1,38.0,279
0,56.0,60.0,39.0,65.0,1,65.0,280
1,56.0,60.0,50.0,69.0,0,50.0,280
2,56.0,60.0,64.0,73.0,1,73.0,280
3,56.0,60.0,57.0,61.0,1,61.0,280
4,56.0,60.0,47.0,73.0,1,73.0,280
0,40.0,60.0,40.0,62.0,0,40.0,281
1,40.0,60.0,31.0,71.0,0,31.0,281
2,40.0,60.0,46.0,53.0,1,53.0,281
3,40.0,60.0,31.0,51.0,1,51.0,281
4,40.0,60.0,45.0,79.0,0,45.0,281
0,32.0,40.0,29.0,37.0,1,37.0,282
1,32.0,40.0,31.0,28.0,0,31.0,282
2,32.0,40.0,27.0,40.0,0,27.0,282
3,32.0,40.0,31.0,42.0,0,31.0,282
4,32.0,40.0,45.0,39.0,0,45.0,282
5,32.0,40.0,35.0,42.0,1,42.0,282
